gene	gene length	silent	nonsense	splice site	missense	recurrent missense	normalized missense position entropy	frameshift indel	inframe indel	normalized mutation entropy	Mean Missense MGAEntropy	Mean VEST Score	lost start and stop	missense to silent	non-silent to silent	inactivating p-value	entropy p-value	vest p-value	combined p-value	expression_CCLE	replication_time	HiC_compartment	gene_betweeness	gene_degree	oncogene score	tsg score	other score	driver score	majority vote class	majority vote cancer gene	training list class	oncogene p-value	oncogene q-value	tsg p-value	tsg q-value	driver p-value	driver q-value
MCL1	1053	0.02631578947368421	0.0	0.0	0.8421052631578947	0.07894736842105263	0.9702819531114784	0.0	0.13157894736842105	0.8878528317315981	0.779820107183875	0.4686578947368421	0.0	16.0	18.5	1.0	0.17354781054512958	0.029788501638367583	0.03238801745945178	1475649.0	152.0	0.03127347	0.00029983026414764983	59.0	0.395	0.10999999999999999	0.495	0.505	0	1	0	0.016873212583412775	0.24246575342465754	0.3451858913250715	0.6253886010362694	0.034890371782650136	0.13680297397769514
MTA1	2148	0.0	0.0	0.1	0.7	0.0	1.0	0.2	0.0	0.8568636235841013	0.5934131510271429	0.5989	0.0	7.0	10.0	0.34153005464480873	1.0	0.2825656965244419	0.6396847135810473	773174.8	244.0	0.03991549	0.00035489898091300764	88.0	0.097	0.40800000000000003	0.495	0.505	0	1	0	0.5123927550047664	0.9999046711153481	0.020495710200190656	0.12951807228915663	0.034890371782650136	0.13680297397769514
DDR2	2568	0.047619047619047616	0.031746031746031744	0.047619047619047616	0.8412698412698413	0.1111111111111111	0.9579850564150068	0.031746031746031744	0.0	0.8980096365748623	0.6304453857440567	0.6022380952380951	0.0	13.25	15.0	0.38138825324180015	0.08267090620031796	0.04675956233049658	0.02534178341592063	322979.7	293.0	0.009016348	2.9324905744968862e-06	8.0	0.37299999999999994	0.132	0.4950000000000001	0.5049999999999999	0	1	0	0.021448999046711152	0.28374999999999995	0.24928503336510965	0.5178217821782178	0.03508102955195424	0.13680297397769514
USP28	3234	0.0	0.07142857142857142	0.07142857142857142	0.7857142857142857	0.0	1.0	0.07142857142857142	0.0	0.8732737098805868	0.6718005351504546	0.6737142857142857	0.0	11.0	14.0	0.2972651605231867	1.0	0.00565	0.034894963496104416	169458.0	534.0	0.01041369	0.00011350053540542482	50.0	0.129	0.375	0.496	0.504	0	1	0	0.3682554814108675	0.9999046711153481	0.026787416587225932	0.14336734693877554	0.03508102955195424	0.13680297397769514
VEGFA	1239	0.08333333333333333	0.08333333333333333	0.08333333333333333	0.6666666666666666	0.0	1.0	0.08333333333333333	0.0	0.8429809818837101	1.0454968774795	0.4380833333333333	0.0	4.0	5.5	0.08089305937550559	1.0	0.4705882352941176	0.8253043775888848	1564130.0	278.0	0.0414138	0.00036099301924113217	27.0	0.072	0.43100000000000005	0.497	0.503	0	1	0	0.6611058150619638	0.9999046711153481	0.016777883698760723	0.11265822784810128	0.03546234509056244	0.13726937269372694
RUNX1T1	1992	0.06666666666666668	0.0	0.03333333333333333	0.7666666666666667	0.0	1.0	0.1	0.03333333333333333	0.9456546541091984	0.4465405168098261	0.6570666666666668	0.0	7.666666666666668	9.333333333333334	0.7751937984496124	1.0	0.006959999999999999	0.04153432760026523	5154.615	1075.0	-0.02981759	0.00016717741739261831	58.0	0.13599999999999998	0.367	0.497	0.503	0	1	0	0.3428979980934223	0.9999046711153481	0.028408007626310777	0.14974874371859298	0.03546234509056244	0.13726937269372694
C19orf40	648	0.0	0.0	0.3333333333333333	0.3333333333333333	0.0	1.0	0.3333333333333333	0.0	0.5793801642856949	2.25098332471	0.6726666666666666	0.0	1.0	3.0	0.057329587800263725	1.0	0.9041591320072332	0.9952530769440716	481910.1	448.0	-0.01624627	3.4865442631038626e-05	15.0	0.033	0.469	0.498	0.502	0	1	0	0.9158245948522402	0.9999046711153481	0.011630123927550048	0.08714285714285715	0.03584366062917064	0.13823529411764704
FANCL	1143	0.1875	0.125	0.0	0.5	0.0	1.0	0.1875	0.0	0.8185993675869248	0.7097540599522499	0.488875	0.0	2.0	3.25	0.4020908725371934	1.0	0.7704160246533128	0.9713594902017706	197919.5	617.0	0.009232438	2.290627831029591e-05	31.0	0.054000000000000006	0.44699999999999995	0.499	0.501	0	1	0	0.7839847473784557	0.9999046711153481	0.014585319351763585	0.10131578947368423	0.03632030505243088	0.13956043956043956
XBP1	1131	0.0	0.0	0.0	0.6	0.0	1.0	0.4	0.0	0.8277293767706428	0.7489792175636668	0.638	0.0	3.0	5.0	1.0	1.0	0.09619084263178146	0.3214141128106238	571394.0	219.0	-0.01009976	0.00013835256719884253	27.0	0.096	0.402	0.502	0.498	0	0	0	0.5185891325071497	0.9999046711153481	0.021544327931363204	0.130635838150289	0.03784556720686368	0.14489051094890512
ERG	1461	0.04651162790697674	0.04651162790697674	0.0	0.813953488372093	0.0	1.0	0.04651162790697674	0.02325581395348837	0.9183662919002664	0.4857007108578856	0.6829767441860464	0.02325581395348837	11.666666666666664	13.666666666666664	0.3163555836760519	1.0	0.00038	0.00337262893599266	162262.4	418.0	0.004462245	7.780398466217898e-05	77.0	0.242	0.255	0.503	0.497	0	0	0	0.10028598665395616	0.7969696969696971	0.06339370829361296	0.2261904761904762	0.038703527168732134	0.14746376811594203
TOP1	2298	0.05882352941176471	0.17647058823529413	0.0	0.5882352941176471	0.0	1.0	0.0	0.17647058823529413	0.8343604297372123	0.4441785777046999	0.6601176470588236	0.0	5.0	8.0	0.315955766192733	1.0	0.5271481286241434	0.8646672066172256	383645.5	129.0	0.01406251	0.0005644591780162438	136.0	0.097	0.39899999999999997	0.504	0.496	0	0	0	0.5123927550047664	0.9999046711153481	0.022783603431839848	0.13502824858757062	0.03879885605338418	0.14746376811594203
MSH2	2805	0.01492537313432836	0.01492537313432836	0.08955223880597014	0.7910447761194029	0.0	1.0	0.04477611940298507	0.04477611940298507	0.8868823722948898	0.7532998774766038	0.7614328358208955	0.0	26.5	33.0	0.13896609227348528	1.0	0.010620784876002336	0.0588916399600404	793002.1	406.0	0.02839946	0.00018503465997052343	113.0	0.16899999999999998	0.325	0.506	0.494	0	0	2	0.2382268827454719	0.9999046711153481	0.03860819828408008	0.18080357142857145	0.039275500476644416	0.1487364620938628
SMO	2364	0.04477611940298507	0.01492537313432836	0.0	0.6865671641791045	0.0	1.0	0.14925373134328354	0.1044776119402985	0.8383348682224948	0.6831859928490001	0.6776716417910449	0.0	11.5	16.0	0.8635578583765112	1.0	3e-05	0.00034242939528906336	811173.7	420.0	0.05388738	3.305017522470022e-06	4.0	0.193	0.299	0.508	0.492	0	0	1	0.18188751191611055	0.9835051546391751	0.04632983794089609	0.2	0.04089609151572927	0.15338078291814947
BCL2L11	597	0.0	0.125	0.0	0.75	0.0	1.0	0.125	0.0	0.8333333333333334	0.4577483878345	0.759	0.0	6.0	8.0	0.3465003465003465	1.0	0.06084945843981989	0.2311885334981741	623168.3129337237	446.80162767039667	0.021434840720857704	0.0003379139249031857	45.0	0.07500000000000001	0.417	0.508	0.492	0	0	0	0.636510962821735	0.9999046711153481	0.019542421353670163	0.125	0.04089609151572927	0.15338078291814947
SOX10	1401	0.1	0.0	0.0	0.7	0.4	0.5929060718765461	0.1	0.1	0.7591760034688151	0.9871543965578572	0.3784000000000001	0.0	3.5	4.5	1.0	0.00109	0.7592300000000001	0.006700782242296892	1370748.0	203.0	0.04972946	1.1850569552547963e-06	6.0	0.32999999999999996	0.161	0.509	0.491	0	0	0	0.03574833174451859	0.4076086956521739	0.17035271687321255	0.41365740740740736	0.041086749285033364	0.15338078291814947
SPRED1	1335	0.0	0.18181818181818185	0.0	0.6363636363636364	0.0	1.0	0.18181818181818185	0.0	0.7372137942564656	0.5688757547352857	0.7536363636363635	0.0	7.0	11.0	0.28620492272467085	1.0	0.12672665061462424	0.3885087909693191	96034.73	704.0	-0.02126134	2.8039925698959693e-05	13.0	0.03900000000000001	0.45199999999999996	0.509	0.491	0	0	0	0.8816968541468064	0.9999046711153481	0.013918017159199237	0.09864864864864864	0.041086749285033364	0.15338078291814947
ARID5B	3567	0.07894736842105263	0.0	0.0	0.631578947368421	0.0	1.0	0.2894736842105263	0.0	0.8091790686216597	0.5953706858232083	0.6698421052631579	0.0	6.0	8.75	1.0	1.0	0.00115	0.008933192337098023	81587.0	388.0	0.019996700000000003	1.9285704111426136e-06	7.0	0.137	0.35200000000000004	0.5109999999999999	0.4890000000000001	0	0	0	0.3375595805529075	0.9999046711153481	0.03164918970448045	0.15961538461538458	0.04184938036224976	0.15567375886524823
HIST1H1C	642	0.0	0.0	0.0	0.7142857142857143	0.0	1.0	0.09523809523809523	0.19047619047619047	0.8915855958585938	0.7321437367406001	0.6929523809523811	0.0	15.0	21.0	1.0	1.0	0.01544496957340994	0.07985778152487645	408919.2	685.0	0.04269074	0.00021247020211196202	79.0	0.14300000000000002	0.34500000000000003	0.512	0.488	0	0	0	0.3179218303145853	0.9999046711153481	0.03374642516682555	0.1685714285714286	0.04223069590085796	0.15653710247349825
CIITA	3393	0.0	0.08888888888888889	0.04444444444444445	0.7777777777777778	0.0	1.0	0.04444444444444445	0.04444444444444445	0.8786080663533746	1.0546792683486856	0.4853333333333334	0.0	35.0	45.0	0.010062083052433515	1.0	0.03024437454633438	0.13605265779123613	299382.9	410.0	0.03754208	8.860022302201867e-06	21.0	0.079	0.40499999999999997	0.516	0.484	0	0	0	0.6118207816968542	0.9999046711153481	0.021353670162059104	0.130635838150289	0.0446139180171592	0.1647887323943662
POT1	1905	0.07407407407407407	0.0	0.037037037037037035	0.8148148148148148	0.0	0.9999999999999998	0.07407407407407407	0.0	0.9473844505291	0.5928143749904999	0.6123333333333334	0.0	7.333333333333332	8.333333333333334	0.8539709649871904	1.0	0.00144	0.010862081518167687	34690.58	524.0	-0.01644234	0.002306791334945359	205.0	0.17300000000000001	0.309	0.518	0.482	0	0	0	0.22850333651096286	0.9999046711153481	0.0432793136320305	0.19198312236286924	0.04661582459485224	0.17157894736842103
FAM46C	1176	0.03125	0.0	0.0	0.90625	0.09375	0.9662490161715152	0.0625	0.0	0.9327819531114784	0.5555583928042067	0.5916874999999998	0.0	14.5	15.5	1.0	0.4007947078671639	0.022198543775528327	0.05090927797727416	344087.6	557.0	0.01634723	6.987037522988762e-06	8.0	0.352	0.129	0.519	0.481	0	0	0	0.027264061010486174	0.348780487804878	0.2601525262154433	0.5268339768339769	0.04728312678741658	0.1734265734265734
FOXA1	1419	0.0	0.04	0.0	0.68	0.0	1.0	0.28	0.0	0.7932752521247713	0.7741238143315294	0.58868	0.0	17.0	25.0	0.4646840148698885	1.0	0.010218470908013323	0.05705542828689001	67481.23	487.0	-0.05773076	8.26303368063682e-06	9.0	0.122	0.35300000000000004	0.5249999999999999	0.4750000000000001	0	0	0	0.3965681601525262	0.9999046711153481	0.031458531935176365	0.15961538461538458	0.049571020019065784	0.18118466898954705
FANCC	1677	0.0	0.03333333333333333	0.1	0.7333333333333333	0.0	0.9999999999999998	0.1	0.03333333333333333	0.8529178235345176	1.1333460236390456	0.5320333333333334	0.0	22.0	30.0	0.2585983966899405	1.0	0.14692918013517486	0.4287106341579069	165520.2	457.0	0.03823293	0.0001822063205861797	38.0	0.079	0.394	0.5269999999999999	0.4730000000000001	0	0	0	0.6118207816968542	0.9999046711153481	0.0234509056244042	0.13743016759776538	0.05071496663489037	0.1847222222222222
RYBP	657	0.0	0.0	0.16666666666666666	0.6666666666666666	0.0	1.0	0.16666666666666666	0.0	0.8710490642551527	0.4762180547055	0.6415000000000001	0.0	4.0	6.0	0.4022526146419952	1.0	0.362844702467344	0.730689533073807	102512.8	607.0	0.03150178	0.00024285819378469224	48.0	0.06699999999999999	0.40599999999999997	0.527	0.473	0	0	0	0.6914204003813156	0.9999046711153481	0.021353670162059104	0.130635838150289	0.050905624404194466	0.18477508650519028
ERBB4	3927	0.0410958904109589	0.03424657534246575	0.0136986301369863	0.8972602739726028	0.02054794520547945	0.9948393760543596	0.0136986301369863	0.0	0.9435234828362796	0.5243530091665113	0.6043767123287671	0.0	18.714285714285715	20.0	0.9389671361502347	0.96775	0.0	0.00012141107905212144	20702.08	1173.0	-0.005359106999999999	0.0001467798019820065	46.0	0.348	0.124	0.528	0.472	0	0	0	0.028598665395614876	0.36144578313253023	0.27959961868446137	0.5523540489642184	0.05185891325071497	0.18758620689655173
ERCC2	2283	0.061538461538461535	0.061538461538461535	0.030769230769230767	0.8307692307692308	0.0	1.0	0.0	0.015384615384615384	0.9450515767676476	0.4469380872055926	0.6791230769230769	0.0	10.8	12.2	0.05260942760942761	1.0	5e-05	0.0005451743776268068	1280459.0	215.0	0.02319392	3.21464873404534e-05	32.0	0.2	0.269	0.5309999999999999	0.4690000000000001	0	0	0	0.16901811248808388	0.9719576719576721	0.057387988560533836	0.21423487544483985	0.05290753098188751	0.19072164948453607
NTRK1	2391	0.06451612903225806	0.0	0.016129032258064516	0.8870967741935484	0.0	1.0	0.03225806451612903	0.0	0.9708666092934076	0.7876869337692913	0.5496612903225807	0.0	11.0	11.6	0.9560229445506692	1.0	0.0	0.0001251292546497022	1505782.0	208.0	0.04542559	0.0551725831502489	1945.0	0.23199999999999998	0.23700000000000002	0.531	0.469	0	0	0	0.11572926596758815	0.8437500000000002	0.07473784556720686	0.2473186119873817	0.05309818875119161	0.19075342465753425
RICTOR	5127	0.03508771929824561	0.03508771929824561	0.017543859649122806	0.8421052631578947	0.0	1.0	0.017543859649122806	0.03508771929824561	0.9229726709989486	0.458255102304	0.6126666666666667	0.017543859649122806	16.0	18.33333333333333	0.8598452278589854	1.0	0.00358	0.023743965073278896	193511.7	336.0	-0.001638858	0.00016772789688446926	59.0	0.29500000000000004	0.173	0.532	0.46799999999999997	0	0	0	0.05233555767397522	0.5278846153846155	0.14871306005719734	0.37772397094431	0.053860819828408006	0.19194630872483218
CARM1	1827	0.0	0.125	0.0	0.75	0.0	1.0	0.125	0.0	0.9166666666666666	0.4430469719546665	0.7245	0.0	6.0	8.0	0.29146021568055963	1.0	0.06267234895963901	0.23626441050659056	2031768.0	193.0	0.03541416	0.00031398720368020053	89.0	0.08700000000000001	0.38099999999999995	0.532	0.46799999999999997	0	0	0	0.5656816015252621	0.9999046711153481	0.025738798856053385	0.14041450777202075	0.053860819828408006	0.19194630872483218
FLCN	1740	0.019230769230769232	0.0	0.019230769230769232	0.75	0.0	1.0	0.21153846153846154	0.0	0.8481238957173254	0.6571804721423589	0.6558461538461539	0.0	19.5	25.5	0.8396305625524769	1.0	0.00283	0.019434964345535384	910162.3	218.0	0.01129745	1.1110182793685382e-05	9.0	0.153	0.31399999999999995	0.533	0.46699999999999997	0	0	0	0.2839847473784557	0.9999046711153481	0.04184938036224976	0.19051724137931034	0.05452812202097235	0.19194630872483218
BUB1B	3153	0.0	0.125	0.0	0.7083333333333334	0.0	1.0	0.04166666666666666	0.125	0.8840876788327307	0.9841242418091176	0.5966250000000001	0.0	17.0	24.0	0.2905287623474724	1.0	0.08559445347941454	0.2959971577278961	876372.8	161.0	0.04225196	0.0001833144009171465	81.0	0.10400000000000001	0.363	0.533	0.46699999999999997	0	0	0	0.4774070543374643	0.9999046711153481	0.02917063870352717	0.15148514851485148	0.05452812202097235	0.19194630872483218
NOTCH3	6966	0.08633093525179858	0.014388489208633094	0.007194244604316547	0.8201438848920863	0.0	1.0	0.06474820143884892	0.007194244604316547	0.9545042371569168	0.8831782363215881	0.4622086330935253	0.0	8.76923076923077	9.76923076923077	0.8741258741258742	1.0	3e-05	0.00034242939528906336	630378.0	381.0	0.01069906	0.0007121399991240931	47.0	0.272	0.19499999999999998	0.533	0.46699999999999997	0	0	0	0.07102001906577693	0.6651785714285714	0.11744518589132508	0.3242105263157895	0.05452812202097235	0.19194630872483218
SUFU	1455	0.07692307692307693	0.05128205128205128	0.02564102564102564	0.7692307692307693	0.0	1.0	0.05128205128205128	0.02564102564102564	0.9242730874437812	0.43442849818586665	0.6799487179487179	0.0	7.5	9.0	0.3186743148502231	1.0	0.00432	0.02784023946745684	872435.8	165.0	0.03627374	0.0001214358460140642	27.0	0.16899999999999998	0.298	0.533	0.46699999999999997	0	0	0	0.2382268827454719	0.9999046711153481	0.04661582459485224	0.20040983606557378	0.05452812202097235	0.19194630872483218
INSR	4149	0.0	0.047619047619047616	0.0	0.8571428571428571	0.0	1.0000000000000002	0.09523809523809523	0.0	0.9484501704693526	0.6302808279358889	0.5815238095238096	0.0	18.0	21.0	0.6172839506172839	1.0	0.025988201356584112	0.12084806356542108	558979.2	505.0	0.02135016	0.0006077396950503588	69.0	0.14400000000000002	0.322	0.534	0.46599999999999997	0	0	0	0.3146806482364156	0.9999046711153481	0.039656816015252616	0.18488888888888885	0.05529075309818875	0.1933333333333333
DNMT3B	2562	0.0	0.08	0.04	0.76	0.0	1.0000000000000002	0.12	0.0	0.8664060696928746	0.8379958950068946	0.5538799999999999	0.0	19.0	25.0	0.09320533134495293	1.0	0.3122073056509522	0.6756440432803688	675780.2	173.0	0.04200101	0.00013921905409470248	65.0	0.083	0.382	0.5349999999999999	0.4650000000000001	0	0	0	0.5873212583412774	0.9999046711153481	0.025548141086749285	0.14041450777202075	0.05529075309818875	0.1933333333333333
SIN3A	3822	0.125	0.0	0.25	0.625	0.0	1.0	0.0	0.0	0.9166666666666666	0.6358708221344	0.568875	0.0	2.5	3.5	0.05509641873278237	1.0	0.7473841554559043	0.9650044556846312	775030.6	296.0	0.04729744	0.0016358446349257548	199.0	0.167	0.29799999999999993	0.535	0.46499999999999997	0	0	0	0.2426120114394661	0.9999046711153481	0.04699714013346044	0.20080971659919022	0.05567206863679695	0.1933774834437086
GRIN2A	4395	0.06451612903225806	0.053763440860215055	0.010752688172043013	0.8494623655913979	0.04301075268817205	0.9839357003629776	0.010752688172043013	0.010752688172043013	0.944665066361458	0.630158892946671	0.4968387096774194	0.0	11.285714285714285	12.428571428571427	0.14334862385321098	0.25271	0.00608	0.011490178027496129	109137.2	922.0	-0.009447903	7.817899963218886e-05	16.0	0.359	0.10600000000000001	0.535	0.46499999999999997	0	0	0	0.025357483317445185	0.32839506172839505	0.36120114394661584	0.6378787878787879	0.05567206863679695	0.1933774834437086
PIK3R3	1386	0.0	0.07692307692307693	0.0	0.6923076923076923	0.0	1.0	0.2307692307692308	0.0	0.8336995972754957	0.6739828873871111	0.6511538461538462	0.0	9.0	13.0	0.6079027355623101	1.0	0.4901960784313725	0.8396812783608456	1116382.0	318.0	0.01980464	8.351214469234888e-05	46.0	0.081	0.383	0.536	0.46399999999999997	0	0	0	0.5988560533841754	0.9999046711153481	0.02545281220209724	0.14041450777202075	0.0561487130600572	0.19438943894389438
KCNQ1	2031	0.0	0.07692307692307693	0.0	0.6923076923076923	0.0	1.0	0.15384615384615385	0.07692307692307693	0.9011575366850628	0.7373442881304443	0.7671538461538461	0.0	9.0	13.0	0.5197505197505198	1.0	0.025929575273557017	0.12063400558257055	812471.2	589.0	0.03874219	6.671039881231881e-05	14.0	0.05600000000000001	0.40599999999999997	0.538	0.46199999999999997	0	0	0	0.774833174451859	0.9999046711153481	0.021353670162059104	0.130635838150289	0.05729265967588179	0.19704918032786883
PLCG2	3798	0.0	0.028571428571428567	0.0	0.8857142857142857	0.0	1.0	0.08571428571428573	0.0	0.9331569067792732	0.6338231621943546	0.6164571428571428	0.0	31.0	35.0	0.8960573476702509	1.0	0.00058	0.004902439823565807	217456.9	451.0	0.03554854	8.789178003680425e-06	20.0	0.20400000000000001	0.257	0.5389999999999999	0.4610000000000001	0	0	0	0.16177311725452811	0.9533707865168539	0.06244041944709248	0.22354948805460756	0.05729265967588179	0.19704918032786883
IRS2	4017	0.11578947368421053	0.010526315789473684	0.0	0.6526315789473685	0.0	1.0	0.042105263157894736	0.17894736842105266	0.8572483106138137	0.8907935650895326	0.4436	0.0	5.166666666666667	7.0	0.8	1.0	0.00951	0.05378296243706022	217825.8	438.0	0.003524437	4.1142262098750235e-05	33.0	0.20600000000000002	0.253	0.5409999999999999	0.4590000000000001	0	0	0	0.15738798856053385	0.9533707865168539	0.06415633937082936	0.228135593220339	0.05843660629170639	0.20032679738562092
PLCG1	3876	0.0	0.0	0.0	0.8333333333333334	0.0	1.0	0.0	0.16666666666666666	0.8710490642551527	0.4675109054664001	0.7934999999999999	0.0	5.0	6.0	1.0	1.0	0.00245	0.01717858477334248	383567.5	362.0	0.01330811	0.00044890826223205647	110.0	0.30000000000000004	0.158	0.5419999999999999	0.4580000000000001	0	0	0	0.049189704480457584	0.5009708737864078	0.17635843660629172	0.4214123006833714	0.05900857959961869	0.20162866449511402
